"","scenario","region","sector","year","alloc_thous_km2","prod_Mt_EJ","price_1975_usd_perkg_perGJ","tot_price","prod_alloc_a","prod_alloc_b","prod_alloc_r2","prod_alloc_slp_pval","prod_alloc_y","price_prod_a","price_prod_b","price_prod_r2","price_prod_slp_pval","price_prod_y","price_alloc_a","price_alloc_b","price_alloc_r2","price_alloc_slp_pval","price_alloc_y"
"13445","FULL_FDBK","EU-15","FiberCrop",2095,4.13724220285923,1.901823958662,0.299065,568768982.197251,1.54,0.063,0.01,0.70846,1.80322680596047,-0.17,0.22875,0.55,0.00041,0.262039388802843,-0.12,0.08941,0.19,0.07244,0.245469298895663
"13446","FULL_FDBK","EU-15","FiberCrop",2100,4.19830273205943,1.831022591231,0.295624,541294222.510073,1.54,0.063,0.01,0.70846,1.80710399230353,-0.17,0.22875,0.55,0.00041,0.24584323490988,-0.12,0.08941,0.19,0.07244,0.250928909597244
"13447","FULL_FDBK","EU-15","FodderGrass",2015,74.7691208024,240.438744911,0.0317,7621908213.6787,-37.16,3.912,0.78,0,255.361094025622,-0.05,0.00033,0.89,0,0.0258240715150754,-0.08,0.00145,0.86,0,0.0292073960014603
"13448","FULL_FDBK","EU-15","FodderGrass",2020,75.9295741973,251.97878324,0.031847,8024768309.84428,-37.16,3.912,0.78,0,259.901164609399,-0.05,0.00033,0.89,0,0.0296523381150475,-0.08,0.00145,0.86,0,0.0308876191211772
"13449","FULL_FDBK","EU-15","FodderGrass",2025,78.2934745783,260.239522535,0.0324483,8444330099.07244,-37.16,3.912,0.78,0,269.14951066959,-0.05,0.00033,0.89,0,0.0323927373609195,-0.08,0.00145,0.86,0,0.0343103158794615
"13450","FULL_FDBK","EU-15","FodderGrass",2030,78.3999604496,268.498037498,0.0327109,8782812454.79333,-37.16,3.912,0.78,0,269.566117983594,-0.05,0.00033,0.89,0,0.0351323987118505,-0.08,0.00145,0.86,0,0.0344644970156173
"13451","FULL_FDBK","EU-15","FodderGrass",2035,79.1486704435,274.930347743,0.0339823,9342765556.10695,-37.16,3.912,0.78,0,272.49531465278,-0.05,0.00033,0.89,0,0.0372662389790627,-0.08,0.00145,0.86,0,0.0355485559250424
"13452","FULL_FDBK","EU-15","FodderGrass",2040,80.3401488691,282.488029065,0.0358324,10122224052.6687,-37.16,3.912,0.78,0,277.156765233256,-0.05,0.00033,0.89,0,0.0397734073396337,-0.08,0.00145,0.86,0,0.0372737002575382
"13453","FULL_FDBK","EU-15","FodderGrass",2045,82.5679069398,288.163211844,0.0382425,11020081628.9442,-37.16,3.912,0.78,0,285.872478357977,-0.05,0.00033,0.89,0,0.041656079828423,-0.08,0.00145,0.86,0,0.0404992762539347
"13454","FULL_FDBK","EU-15","FodderGrass",2050,87.0635245932,291.8905493027,0.0421898,12314803896.9711,-37.16,3.912,0.78,0,303.460794746909,-0.05,0.00033,0.89,0,0.0428925784511449,-0.08,0.00145,0.86,0,0.047008491317502
"13455","FULL_FDBK","EU-15","FodderGrass",2055,87.9287242336,296.1890478379,0.0438469,12986971561.6436,-37.16,3.912,0.78,0,306.845736747802,-0.05,0.00033,0.89,0,0.0443185527766358,-0.08,0.00145,0.86,0,0.048261215852033
"13456","FULL_FDBK","EU-15","FodderGrass",2060,85.1403639651,307.8428591997,0.0445622,13718155060.2289,-37.16,3.912,0.78,0,295.936765747651,-0.05,0.00033,0.89,0,0.0481845621889824,-0.08,0.00145,0.86,0,0.0442239426536225
"13457","FULL_FDBK","EU-15","FodderGrass",2065,84.8838376427,312.9609122506,0.0468526,14663032437.3125,-37.16,3.912,0.78,0,294.933151457399,-0.05,0.00033,0.89,0,0.0498824137032541,-0.08,0.00145,0.86,0,0.0438525176057863
"13458","FULL_FDBK","EU-15","FodderGrass",2070,95.2840841128,307.5425682393,0.0516833,15894814817.0822,-37.16,3.912,0.78,0,335.622293537943,-0.05,0.00033,0.89,0,0.0480849443349339,-0.08,0.00145,0.86,0,0.0589110582129459
"13459","FULL_FDBK","EU-15","FodderGrass",2075,88.2147735699,319.8527806133,0.0501756,16048805178.9407,-37.16,3.912,0.78,0,307.964854657191,-0.05,0.00033,0.89,0,0.0521687067563739,-0.08,0.00145,0.86,0,0.0486753873390942
"13460","FULL_FDBK","EU-15","FodderGrass",2080,92.1516300369,324.3095434064,0.0535843,17377899866.7516,-37.16,3.912,0.78,0,323.367115805232,-0.05,0.00033,0.89,0,0.0536471833141118,-0.08,0.00145,0.86,0,0.0543755708052566
"13461","FULL_FDBK","EU-15","FodderGrass",2085,88.798926215,326.5735045525,0.0538789,17595421194.4337,-37.16,3.912,0.78,0,310.250249531393,-0.05,0.00033,0.89,0,0.0543982247398122,-0.08,0.00145,0.86,0,0.0495211832875179
"13462","FULL_FDBK","EU-15","FodderGrass",2090,91.7181281012,325.2166673376,0.0567388,18452403444.7346,-37.16,3.912,0.78,0,321.671115435953,-0.05,0.00033,0.89,0,0.0539481105856549,-0.08,0.00145,0.86,0,0.0537479023628993
"13463","FULL_FDBK","EU-15","FodderGrass",2095,94.6311158726,321.4364504368,0.0601078,19320837875.5651,-37.16,3.912,0.78,0,333.067669705136,-0.05,0.00033,0.89,0,0.0526940698546449,-0.08,0.00145,0.86,0,0.0579656240072752
"13464","FULL_FDBK","EU-15","FodderGrass",2100,88.5725040389,331.435045331,0.057544,19072098248.5271,-37.16,3.912,0.78,0,309.364412438974,-0.05,0.00033,0.89,0,0.0560109814444381,-0.08,0.00145,0.86,0,0.0491933461018353
"13465","FULL_FDBK","EU-15","FodderHerb",2015,77.02140245998,346.5703170564,0.0494,17120573662.5862,-176,7.18,0.98,0,376.98531894407,0.02,6e-05,0.95,0,0.0455900872405793,0.01,0.00044,0.98,0,0.0470960271579406
"13466","FULL_FDBK","EU-15","FodderHerb",2020,85.24056726117,401.5435238576,0.0500946,20115162210.2369,-176,7.18,0.98,0,435.995956229437,0.02,6e-05,0.95,0,0.0488858457533835,0.01,0.00044,0.98,0,0.0507254360005012
"13467","FULL_FDBK","EU-15","FodderHerb",2025,82.73821612125,419.0465798075,0.0502247,21046488756.8577,-176,7.18,0.98,0,418.02997804914,0.02,6e-05,0.95,0,0.0499351904979166,0.01,0.00044,0.98,0,0.049620450813551
"13468","FULL_FDBK","EU-15","FodderHerb",2030,84.9921257689,445.40923894246,0.0506226,22547773739.2886,-176,7.18,0.98,0,434.212235968121,0.02,6e-05,0.95,0,0.0515156869491861,0.01,0.00044,0.98,0,0.0506157295071148
"13469","FULL_FDBK","EU-15","FodderHerb",2035,87.07939951418,455.70802571362,0.0514489,23445676644.1375,-176,7.18,0.98,0,449.198108240709,0.02,6e-05,0.95,0,0.0521331207164275,0.01,0.00044,0.98,0,0.0515374253206441
"13470","FULL_FDBK","EU-15","FodderHerb",2040,92.41976704458,508.35341131233,0.0528847,26884117651.2292,-176,7.18,0.98,0,487.54001997137,0.02,6e-05,0.95,0,0.0552893214884557,0.01,0.00044,0.98,0,0.0538956183495211
"13471","FULL_FDBK","EU-15","FodderHerb",2045,96.81163984535,526.20867304161,0.0545026,28679740823.3177,-176,7.18,0.98,0,519.072081819332,0.02,6e-05,0.95,0,0.0563597817047467,0.01,0.00044,0.98,0,0.0558349762239622
"13472","FULL_FDBK","EU-15","FodderHerb",2050,101.98894221017,559.00782530731,0.0569691,31846172700.7147,-176,7.18,0.98,0,556.243244505209,0.02,6e-05,0.95,0,0.058326159356379,0.01,0.00044,0.98,0,0.0581211631344336
"13473","FULL_FDBK","EU-15","FodderHerb",2055,99.88683582847,569.80521669408,0.0578554,32966308733.9227,-176,7.18,0.98,0,541.150879255664,0.02,6e-05,0.95,0,0.0589734855112405,0.01,0.00044,0.98,0,0.0571929175432708
"13474","FULL_FDBK","EU-15","FodderHerb",2060,108.5766997752,616.00194734222,0.0596489,36743838556.8213,-176,7.18,0.98,0,603.540966548406,0.02,6e-05,0.95,0,0.0617430759564173,0.01,0.00044,0.98,0,0.0610301771446776
"13475","FULL_FDBK","EU-15","FodderHerb",2065,111.03786832439,642.14447928289,0.0616878,39612480209.1071,-176,7.18,0.98,0,621.211268588509,0.02,6e-05,0.95,0,0.0633103753228395,0.01,0.00044,0.98,0,0.06211697697307
"13476","FULL_FDBK","EU-15","FodderHerb",2070,116.478593704126,641.12492943933,0.0643959,41285816843.6822,-176,7.18,0.98,0,660.273713462032,0.02,6e-05,0.95,0,0.0632492511812501,0.01,0.00044,0.98,0,0.0645194858995609
"13477","FULL_FDBK","EU-15","FodderHerb",2075,112.420027834152,623.04664057567,0.0639197,39824954351.6047,-176,7.18,0.98,0,631.134675099262,0.02,6e-05,0.95,0,0.0621654200226494,0.01,0.00044,0.98,0,0.0627273092961101
"13478","FULL_FDBK","EU-15","FodderHerb",2080,126.188919492056,739.80117780404,0.0674897,49928959549.6413,-176,7.18,0.98,0,729.990348528326,0.02,6e-05,0.95,0,0.0691650982726458,0.01,0.00044,0.98,0,0.0688073598054054
"13479","FULL_FDBK","EU-15","FodderHerb",2085,123.311905956377,712.07051572102,0.0679269,48368742714.3302,-176,7.18,0.98,0,709.334429548034,0.02,6e-05,0.95,0,0.0675025871887224,0.01,0.00044,0.98,0,0.0675369316513126
"13480","FULL_FDBK","EU-15","FodderHerb",2090,128.399064321681,737.48552155751,0.0702763,51827753758.632,-176,7.18,0.98,0,745.858390846962,0.02,6e-05,0.95,0,0.0690262698463758,0.01,0.00044,0.98,0,0.0697833128836086
"13481","FULL_FDBK","EU-15","FodderHerb",2095,132.472241381055,753.455831631835,0.0728445,54885113327.3052,-176,7.18,0.98,0,775.102332276996,0.02,6e-05,0.95,0,0.069983723275824,0.01,0.00044,0.98,0,0.0715819414783859
"13482","FULL_FDBK","EU-15","FodderHerb",2100,132.137803529847,770.79128198551,0.0719852,55485564591.9833,-176,7.18,0.98,0,772.701189191354,0.02,6e-05,0.95,0,0.0710230197149609,0.01,0.00044,0.98,0,0.0714342608169292
"13483","FULL_FDBK","EU-15","Fruits",2015,41.642747097642,57.3774882978366,0.2253,12927148113.5026,42.65,0.589,0.08,0.265,67.1642166258692,0.13,0.0016,0.87,0,0.220104797638982,0.17,0.00155,0.18,0.07709,0.236225484490217
"13484","FULL_FDBK","EU-15","Fruits",2020,41.84772944707,59.1941749891451,0.225669,13358290275.6254,42.65,0.589,0.08,0.265,67.284867868469,0.13,0.0016,0.87,0,0.223003467666574,0.17,0.00155,0.18,0.07709,0.23654250807491
"13485","FULL_FDBK","EU-15","Fruits",2025,36.388299585551,61.2802220996648,0.224766,13773710400.4533,42.65,0.589,0.08,0.265,64.0714838941099,0.13,0.0016,0.87,0,0.226331923951489,0.17,0.00155,0.18,0.07709,0.228099010232719
"13486","FULL_FDBK","EU-15","Fruits",2030,37.6681416741093,62.3534847329986,0.225599,14066883802.2798,42.65,0.589,0.08,0.265,64.824790404387,0.13,0.0016,0.87,0,0.228044400980061,0.17,0.00155,0.18,0.07709,0.230078400789461
"13487","FULL_FDBK","EU-15","Fruits",2035,40.3655738136026,63.3931505333341,0.227278,14407868466.9151,42.65,0.589,0.08,0.265,66.4124809561175,0.13,0.0016,0.87,0,0.229703271553926,0.17,0.00155,0.18,0.07709,0.234250221478981
"13488","FULL_FDBK","EU-15","Fruits",2040,37.7426031428694,65.0184298488014,0.227924,14819260604.8582,42.65,0.589,0.08,0.265,64.8686179278629,0.13,0.0016,0.87,0,0.232296535687334,0.17,0.00155,0.18,0.07709,0.230193562128053
"13489","FULL_FDBK","EU-15","Fruits",2045,41.6760813331499,65.6441138406829,0.230901,15157291529.9275,42.65,0.589,0.08,0.265,67.1838369343805,0.13,0.0016,0.87,0,0.233294864921917,0.17,0.00155,0.18,0.07709,0.236277038874598
"13490","FULL_FDBK","EU-15","Fruits",2050,43.3272940046596,66.1809785833314,0.234227,15501372070.638,42.65,0.589,0.08,0.265,68.1557296908544,0.13,0.0016,0.87,0,0.234151475886169,0.17,0.00155,0.18,0.07709,0.238830787339646
"13491","FULL_FDBK","EU-15","Fruits",2055,40.4825859739424,67.5460513291287,0.234413,15833672530.215,42.65,0.589,0.08,0.265,66.4813535326279,0.13,0.0016,0.87,0,0.23632955946693,0.17,0.00155,0.18,0.07709,0.234431191277733
"13492","FULL_FDBK","EU-15","Fruits",2060,41.0975896263962,68.6954696401905,0.235695,16191178716.8447,42.65,0.589,0.08,0.265,66.8433405772637,0.13,0.0016,0.87,0,0.238163549016905,0.17,0.00155,0.18,0.07709,0.235382349575239
"13493","FULL_FDBK","EU-15","Fruits",2065,41.3682848559476,69.2935282430471,0.237796,16477723842.0836,42.65,0.589,0.08,0.265,67.0026699824653,0.13,0.0016,0.87,0,0.239117799716895,0.17,0.00155,0.18,0.07709,0.235801004021689
"13494","FULL_FDBK","EU-15","Fruits",2070,42.6941223882285,69.3681304783827,0.240588,16689139775.5331,42.65,0.589,0.08,0.265,67.7830491038943,0.13,0.0016,0.87,0,0.239236833595766,0.17,0.00155,0.18,0.07709,0.23785153065668
"13495","FULL_FDBK","EU-15","Fruits",2075,45.1563345432545,69.8587346374441,0.241491,16870255686.331,42.65,0.589,0.08,0.265,69.2322907428795,0.13,0.0016,0.87,0,0.240019632070641,0.17,0.00155,0.18,0.07709,0.241659562547431
"13496","FULL_FDBK","EU-15","Fruits",2080,40.111736941006,70.7133845287097,0.241132,17051259838.1768,42.65,0.589,0.08,0.265,66.2630742672885,0.13,0.0016,0.87,0,0.241383294850662,0.17,0.00155,0.18,0.07709,0.233857639993295
"13497","FULL_FDBK","EU-15","Fruits",2085,40.6442759556952,71.3824725709085,0.242169,17286622000.0243,42.65,0.589,0.08,0.265,66.5765231765941,0.13,0.0016,0.87,0,0.242450878745574,0.17,0.00155,0.18,0.07709,0.234681259333678
"13498","FULL_FDBK","EU-15","Fruits",2090,41.1708593086783,71.2010953841586,0.243921,17367442387.1994,42.65,0.589,0.08,0.265,66.8864666231739,0.13,0.0016,0.87,0,0.242161476826445,0.17,0.00155,0.18,0.07709,0.235495667709172
"13499","FULL_FDBK","EU-15","Fruits",2095,41.3967005019189,70.5013361373569,0.245989,17342553175.0923,42.65,0.589,0.08,0.265,67.0193952420073,0.13,0.0016,0.87,0,0.241044954552715,0.17,0.00155,0.18,0.07709,0.235844951366289
"13500","FULL_FDBK","EU-15","Fruits",2100,39.8189573556366,71.1426878327905,0.244049,17362301822.9047,42.65,0.589,0.08,0.265,66.0907461576673,0.13,0.0016,0.87,0,0.242068282871017,0.17,0.00155,0.18,0.07709,0.23340483011021
"13501","FULL_FDBK","EU-15","Legumes",2015,6.9939374186,1.85817542344,0.1088,202169486.070272,-0.94,0.438,0.84,0,2.1268979039057,-0.06,0.08743,0.87,0,0.102904186844481,-0.18,0.04311,0.93,0,0.123168834861943
"13502","FULL_FDBK","EU-15","Legumes",2020,7.2164757099,2.02236969972,0.109644,221740703.3561,-0.94,0.438,0.84,0,2.22447899358679,-0.06,0.08743,0.87,0,0.11726031836577,-0.18,0.04311,0.93,0,0.132762351083989
"13503","FULL_FDBK","EU-15","Legumes",2025,6.6992063598,2.11720284032,0.107981,228617679.900594,-0.94,0.438,0.84,0,1.99766091860957,-0.06,0.08743,0.87,0,0.125551941374046,-0.18,0.04311,0.93,0,0.11046312396059
"13504","FULL_FDBK","EU-15","Legumes",2030,6.7792415538,2.07387845871,0.10942,226923780.952048,-0.94,0.438,0.84,0,2.03275564948817,-0.06,0.08743,0.87,0,0.121763925527434,-0.18,0.04311,0.93,0,0.113913401786884
"13505","FULL_FDBK","EU-15","Legumes",2035,6.8143926723,2.09298909271,0.114587,239829341.166361,-0.94,0.438,0.84,0,2.04816910677096,-0.06,0.08743,0.87,0,0.123434841112161,-0.18,0.04311,0.93,0,0.115428749206795
"13506","FULL_FDBK","EU-15","Legumes",2040,6.938099826,2.22915796789,0.121976,271903772.291351,-0.94,0.438,0.84,0,2.10241360909402,-0.06,0.08743,0.87,0,0.13534060497604,-0.18,0.04311,0.93,0,0.120761703723841
"13507","FULL_FDBK","EU-15","Legumes",2045,6.7906464012,2.15538840005,0.128431,276818687.606822,-0.94,0.438,0.84,0,2.03775657508366,-0.06,0.08743,0.87,0,0.128890650433326,-0.18,0.04311,0.93,0,0.114405059145726
"13508","FULL_FDBK","EU-15","Legumes",2050,7.22035956808,2.17240914713,0.143346,311406161.604497,-0.94,0.438,0.84,0,2.22618203134787,-0.06,0.08743,0.87,0,0.130378839237511,-0.18,0.04311,0.93,0,0.132929782298799
"13509","FULL_FDBK","EU-15","Legumes",2055,7.34879334113,2.28993582557,0.148768,340669172.898398,-0.94,0.438,0.84,0,2.28249911481634,-0.06,0.08743,0.87,0,0.140654644772094,-0.18,0.04311,0.93,0,0.138466499049952
"13510","FULL_FDBK","EU-15","Legumes",2060,7.75456037966,2.42570835874,0.155797,377918085.166616,-0.94,0.438,0.84,0,2.46042440374132,-0.06,0.08743,0.87,0,0.152525754943092,-0.18,0.04311,0.93,0,0.155958916394263
"13511","FULL_FDBK","EU-15","Legumes",2065,7.66884394381,2.52994450151,0.162431,410941415.324771,-0.94,0.438,0.84,0,2.4228384981205,-0.06,0.08743,0.87,0,0.161639518277486,-0.18,0.04311,0.93,0,0.152263723027678
"13512","FULL_FDBK","EU-15","Legumes",2070,8.18290003261,2.33248653934,0.176295,411205714.452945,-0.94,0.438,0.84,0,2.64824758618921,-0.06,0.08743,0.87,0,0.144375015890056,-0.18,0.04311,0.93,0,0.174424428037749
"13513","FULL_FDBK","EU-15","Legumes",2075,8.43283460051,2.65411172458,0.177499,471102177.001225,-0.94,0.438,0.84,0,2.75784170296876,-0.06,0.08743,0.87,0,0.172495931944344,-0.18,0.04311,0.93,0,0.185198984261723
"13514","FULL_FDBK","EU-15","Legumes",2080,8.1951892835,2.72142018515,0.182559,496819747.580799,-0.94,0.438,0.84,0,2.65363631496125,-0.06,0.08743,0.87,0,0.178380967247223,-0.18,0.04311,0.93,0,0.174954211595811
"13515","FULL_FDBK","EU-15","Legumes",2085,8.70848981731,3.00346953002,0.19086,573242194.499617,-0.94,0.438,0.84,0,2.878714098791,-0.06,0.08743,0.87,0,0.203041616705808,-0.18,0.04311,0.93,0,0.197082345002089
"13516","FULL_FDBK","EU-15","Legumes",2090,8.50098466887,2.92660747671,0.195438,571970312.033249,-0.94,0.438,0.84,0,2.78772491045436,-0.06,0.08743,0.87,0,0.196321274369191,-0.18,0.04311,0.93,0,0.188136900170603
"13517","FULL_FDBK","EU-15","Legumes",2095,9.05321231277,2.89418185072,0.208739,604128625.337442,-0.94,0.438,0.84,0,3.02987189077397,-0.06,0.08743,0.87,0,0.193486178274984,-0.18,0.04311,0.93,0,0.211943162135989
"13518","FULL_FDBK","EU-15","Legumes",2100,8.78293926968,3.13003581733,0.199983,625953952.857105,-0.94,0.438,0.84,0,2.91135953093657,-0.06,0.08743,0.87,0,0.214107789704952,-0.18,0.04311,0.93,0,0.200291824255577
"13519","FULL_FDBK","EU-15","MiscCrop",2015,0.927311366,0.265776726933,0.7063,187718102.232778,0.26,0.059,0.01,0.70933,0.314918685479972,0.49,0.78464,0.8,0,0.699142259167288,0.77,-0.03369,0,0.8077,0.736583787034634
"13520","FULL_FDBK","EU-15","MiscCrop",2020,0.93453172393,0.273384905303,0.708297,193637708.271399,0.26,0.059,0.01,0.70933,0.315343683258989,0.49,0.78464,0.8,0,0.705111943711514,0.77,-0.03369,0,0.8077,0.736340553584757
"13521","FULL_FDBK","EU-15","MiscCrop",2025,0.8655970938,0.281526268102,0.707958,199308773.712956,0.26,0.059,0.01,0.70933,0.311286119217612,0.49,0.78464,0.8,0,0.711499986329148,0.77,-0.03369,0,0.8077,0.738662766425878
"13522","FULL_FDBK","EU-15","MiscCrop",2030,0.89151500403,0.283598421346,0.711239,201706257.599708,0.26,0.059,0.01,0.70933,0.312811674375862,0.49,0.78464,0.8,0,0.713125881595057,0.77,-0.03369,0,0.8077,0.737789665288792
"13523","FULL_FDBK","EU-15","MiscCrop",2035,0.90734992233,0.291143625729,0.714803,208110337.101966,0.26,0.059,0.01,0.70933,0.313743734139889,0.49,0.78464,0.8,0,0.719046154201418,0.77,-0.03369,0,0.8077,0.737256231649632
"13524","FULL_FDBK","EU-15","MiscCrop",2040,0.87455481328,0.305777695132,0.7175,219395496.25721,0.26,0.059,0.01,0.70933,0.31181337990482,0.49,0.78464,0.8,0,0.730528637088345,0.77,-0.03369,0,0.8077,0.73836100617614
"13525","FULL_FDBK","EU-15","MiscCrop",2045,0.95347784875,0.306646411254,0.725983,222620081.581413,0.26,0.059,0.01,0.70933,0.316458871875336,0.49,0.78464,0.8,0,0.731210266902293,0.77,-0.03369,0,0.8077,0.735702312191955
"13526","FULL_FDBK","EU-15","MiscCrop",2050,0.97568704264,0.314152154556,0.735231,230974402.746362,0.26,0.059,0.01,0.70933,0.317766128131678,0.49,0.78464,0.8,0,0.737099576748071,0.77,-0.03369,0,0.8077,0.734954147225449
"13527","FULL_FDBK","EU-15","MiscCrop",2055,0.91009134611,0.33093175352,0.735449,243383427.19453,0.26,0.059,0.01,0.70933,0.313905097195452,0.49,0.78464,0.8,0,0.750265528927725,0.77,-0.03369,0,0.8077,0.737163880831286
"13528","FULL_FDBK","EU-15","MiscCrop",2060,0.94571782993,0.334384128067,0.740646,247660266.916311,0.26,0.059,0.01,0.70933,0.31600210909493,0.49,0.78464,0.8,0,0.752974401665957,0.77,-0.03369,0,0.8077,0.735963725291832
"13529","FULL_FDBK","EU-15","MiscCrop",2065,0.93097204085,0.33575744553,0.746131,250519038.590744,0.26,0.059,0.01,0.70933,0.315134156609802,0.49,0.78464,0.8,0,0.754051962106116,0.77,-0.03369,0,0.8077,0.73646046924606
"13530","FULL_FDBK","EU-15","MiscCrop",2070,0.96303056635,0.332866886772,0.755619,251520544.115772,0.26,0.059,0.01,0.70933,0.317021154770858,0.49,0.78464,0.8,0,0.751783912764654,0.77,-0.03369,0,0.8077,0.735380508137353
"13531","FULL_FDBK","EU-15","MiscCrop",2075,0.98097977125,0.339298813762,0.756405,256647319.223646,0.26,0.059,0.01,0.70933,0.318077663643629,0.49,0.78464,0.8,0,0.756830662889913,0.77,-0.03369,0,0.8077,0.7347758501588
"13532","FULL_FDBK","EU-15","MiscCrop",2080,0.89198179403,0.337280035736,0.756543,255166850.075821,0.26,0.059,0.01,0.70933,0.312839150120859,0.49,0.78464,0.8,0,0.755246647979385,0.77,-0.03369,0,0.8077,0.737773940453102
"13533","FULL_FDBK","EU-15","MiscCrop",2085,0.88268678651,0.338787423956,0.757501,256631812.434094,0.26,0.059,0.01,0.70933,0.312292036308739,0.49,0.78464,0.8,0,0.756429405759429,0.77,-0.03369,0,0.8077,0.738087062983542
"13534","FULL_FDBK","EU-15","MiscCrop",2090,0.88793185991,0.332771199689,0.762515,253743031.330858,0.26,0.059,0.01,0.70933,0.312600766785454,0.49,0.78464,0.8,0,0.751708832808232,0.77,-0.03369,0,0.8077,0.737910371286218
"13535","FULL_FDBK","EU-15","MiscCrop",2095,0.86580997092,0.327070189474,0.766847,250812793.587568,0.26,0.059,0.01,0.70933,0.311298649386349,0.49,0.78464,0.8,0,0.747235589554478,0.77,-0.03369,0,0.8077,0.738655595197415
"13536","FULL_FDBK","EU-15","MiscCrop",2100,0.85059552615,0.322562086779,0.762023,245799729.053594,0.26,0.059,0.01,0.70933,0.31040311133977,0.49,0.78464,0.8,0,0.743698349800973,0.77,-0.03369,0,0.8077,0.739168126837156
"13537","FULL_FDBK","EU-15","NutsSeeds",2015,8.86606179712,0.716531716883,0.7493,536897215.460432,0.44,0.044,0.23,0.0458,0.834963164315965,0.12,1.12196,0.06,0.3262,0.927416720523422,2.73,-0.18233,0.19,0.07396,1.11225497896772
"13538","FULL_FDBK","EU-15","NutsSeeds",2020,9.39910838472,0.771023435711,0.77907,600681228.059369,0.44,0.044,0.23,0.0458,0.858437463172602,0.12,1.12196,0.06,0.3262,0.988554409446496,2.73,-0.18233,0.19,0.07396,1.01506457187564
"13539","FULL_FDBK","EU-15","NutsSeeds",2025,8.85347892427,0.842537273394,0.765223,644728899.958377,0.44,0.044,0.23,0.0458,0.834409039921161,0.12,1.12196,0.06,0.3262,1.06879028484178,2.73,-0.18233,0.19,0.07396,1.11454921471208
"13540","FULL_FDBK","EU-15","NutsSeeds",2030,8.75158012996,0.822276783338,0.773743,636230905.170294,0.44,0.044,0.23,0.0458,0.829921622111146,0.12,1.12196,0.06,0.3262,1.04605876590434,2.73,-0.18233,0.19,0.07396,1.13312842623236
"13541","FULL_FDBK","EU-15","NutsSeeds",2035,9.28024850101,0.830958457437,0.82108,682283370.232372,0.44,0.044,0.23,0.0458,0.853203113122945,0.12,1.12196,0.06,0.3262,1.05579928247845,2.73,-0.18233,0.19,0.07396,1.0367362995509
"13542","FULL_FDBK","EU-15","NutsSeeds",2040,9.81940981745,0.929265201009,0.892117,829013283.328546,0.44,0.044,0.23,0.0458,0.8769466923306,0.12,1.12196,0.06,0.3262,1.16609580526784,2.73,-0.18233,0.19,0.07396,0.938430993688165
"13543","FULL_FDBK","EU-15","NutsSeeds",2045,9.66653349733,0.859174410743,0.942221,809532172.46468,0.44,0.044,0.23,0.0458,0.870214326886226,0.12,1.12196,0.06,0.3262,1.08745653633266,2.73,-0.18233,0.19,0.07396,0.966304939667445
