"","Units","scenario","region","sector","year","value","value_baseline","diff"
"10813","1975$/m3","FULL_FDBK","South Korea","Forest",2020,205.762,205.762,0
"10814","1975$/m3","FULL_FDBK","South Korea","Forest",2025,208.561,211.123,-1.21351060756051
"10815","1975$/m3","FULL_FDBK","South Korea","Forest",2030,210.537,214.265,-1.73990152381396
"10816","1975$/m3","FULL_FDBK","South Korea","Forest",2035,213.171,217.289,-1.89517186788102
"10817","1975$/m3","FULL_FDBK","South Korea","Forest",2040,214.905,217.301,-1.10261802752863
"10818","1975$/m3","FULL_FDBK","South Korea","Forest",2045,212.231,218.092,-2.68739797883463
"10819","1975$/m3","FULL_FDBK","South Korea","Forest",2050,219.01,218.037,0.446254534780787
"10820","1975$/m3","FULL_FDBK","South Korea","Forest",2055,215.064,216.931,-0.860642324056967
"10821","1975$/m3","FULL_FDBK","South Korea","Forest",2060,211.125,214.504,-1.57526199977622
"10822","1975$/m3","FULL_FDBK","South Korea","Forest",2065,210.363,211.438,-0.508423273016198
"10823","1975$/m3","FULL_FDBK","South Korea","Forest",2070,204.547,208.517,-1.90392150280313
"10824","1975$/m3","FULL_FDBK","South Korea","Forest",2075,200.827,205.347,-2.2011521960389
"10825","1975$/m3","FULL_FDBK","South Korea","Forest",2080,197.99,202.223,-2.09323370734289
"10826","1975$/m3","FULL_FDBK","South Korea","Forest",2085,197.847,199.066,-0.612359719891892
"10827","1975$/m3","FULL_FDBK","South Korea","Forest",2090,188.363,196.074,-3.93269887899467
"10828","1975$/m3","FULL_FDBK","South Korea","Forest",2095,190.531,193.262,-1.41310759487121
"10829","1975$/m3","FULL_FDBK","South Korea","Forest",2100,180.681,190.267,-5.03818318468257
"10830","1975$/m3","FULL_FDBK","Southeast Asia","Forest",2020,80.0093,80.0093,0
"10831","1975$/m3","FULL_FDBK","Southeast Asia","Forest",2025,81.3103,82.153,-1.02576899200274
"10832","1975$/m3","FULL_FDBK","Southeast Asia","Forest",2030,82.9951,84.0622,-1.26941716966724
"10833","1975$/m3","FULL_FDBK","Southeast Asia","Forest",2035,85.1264,85.8786,-0.875887590156339
"10834","1975$/m3","FULL_FDBK","Southeast Asia","Forest",2040,91.9199,93.2226,-1.39740792468779
"10835","1975$/m3","FULL_FDBK","Southeast Asia","Forest",2045,96.2981,99.2563,-2.98036497431396
"10836","1975$/m3","FULL_FDBK","Southeast Asia","Forest",2050,102.184,105.294,-2.95363458506658
"10837","1975$/m3","FULL_FDBK","Southeast Asia","Forest",2055,111.025,112.442,-1.26020526137919
"10838","1975$/m3","FULL_FDBK","Southeast Asia","Forest",2060,115.935,120.254,-3.59156452176227
"10839","1975$/m3","FULL_FDBK","Southeast Asia","Forest",2065,122.9,128.307,-4.21411146702829
"10840","1975$/m3","FULL_FDBK","Southeast Asia","Forest",2070,125.227,133.151,-5.95113818146315
"10841","1975$/m3","FULL_FDBK","Southeast Asia","Forest",2075,133.968,138.259,-3.10359542597588
"10842","1975$/m3","FULL_FDBK","Southeast Asia","Forest",2080,135.399,143.759,-5.81528808631111
"10843","1975$/m3","FULL_FDBK","Southeast Asia","Forest",2085,141.789,149.697,-5.28267099541074
"10844","1975$/m3","FULL_FDBK","Southeast Asia","Forest",2090,146.369,154.282,-5.12891977029077
"10845","1975$/m3","FULL_FDBK","Southeast Asia","Forest",2095,149.195,156.901,-4.91137723787612
"10846","1975$/m3","FULL_FDBK","Southeast Asia","Forest",2100,150.697,159.226,-5.35653724894175
"10847","1975$/m3","FULL_FDBK","Taiwan","Forest",2020,227.026,227.026,0
"10848","1975$/m3","FULL_FDBK","Taiwan","Forest",2025,228.703,230.859,-0.933903378252529
"10849","1975$/m3","FULL_FDBK","Taiwan","Forest",2030,228.927,233.272,-1.86263246339038
"10850","1975$/m3","FULL_FDBK","Taiwan","Forest",2035,231.941,235.963,-1.7045045197764
"10851","1975$/m3","FULL_FDBK","Taiwan","Forest",2040,585.045,603.807,-3.10728428123557
"10852","1975$/m3","FULL_FDBK","Taiwan","Forest",2045,789.438,810.305,-2.57520316424062
"10853","1975$/m3","FULL_FDBK","Taiwan","Forest",2050,988.594,988.493,0.0102175736196411
"10854","1975$/m3","FULL_FDBK","Taiwan","Forest",2055,1154.42,1184.09,-2.50572169345234
"10855","1975$/m3","FULL_FDBK","Taiwan","Forest",2060,1346.71,1389.87,-3.10532639743284
"10856","1975$/m3","FULL_FDBK","Taiwan","Forest",2065,1601.89,1585.9,1.00826029383946
"10857","1975$/m3","FULL_FDBK","Taiwan","Forest",2070,1637.9,1692.85,-3.24600525740614
"10858","1975$/m3","FULL_FDBK","Taiwan","Forest",2075,1741.93,1806.46,-3.57217984345073
"10859","1975$/m3","FULL_FDBK","Taiwan","Forest",2080,1842.62,1928.88,-4.47202521670608
"10860","1975$/m3","FULL_FDBK","Taiwan","Forest",2085,2026.95,2060.66,-1.635883648928
"10861","1975$/m3","FULL_FDBK","Taiwan","Forest",2090,2080,2162.77,-3.82703662432898
"10862","1975$/m3","FULL_FDBK","Taiwan","Forest",2095,2216.39,2223.35,-0.313041131625702
"10863","1975$/m3","FULL_FDBK","Taiwan","Forest",2100,2193.3,2279.05,-3.76253263421162
"10864","1975$/m3","FULL_FDBK","USA","Forest",2020,48.933,48.933,0
"10865","1975$/m3","FULL_FDBK","USA","Forest",2025,48.1968,50.2056,-4.00114728237486
"10866","1975$/m3","FULL_FDBK","USA","Forest",2030,48.6572,51.291,-5.13501394006745
"10867","1975$/m3","FULL_FDBK","USA","Forest",2035,49.5328,52.4145,-5.49790611376622
"10868","1975$/m3","FULL_FDBK","USA","Forest",2040,52.2274,54.6732,-4.47348975366358
"10869","1975$/m3","FULL_FDBK","USA","Forest",2045,53.4965,56.2733,-4.93448935818586
"10870","1975$/m3","FULL_FDBK","USA","Forest",2050,54.6479,57.8356,-5.51165718000678
"10871","1975$/m3","FULL_FDBK","USA","Forest",2055,56.4313,59.326,-4.87931092606951
"10872","1975$/m3","FULL_FDBK","USA","Forest",2060,58.0064,60.8391,-4.65605178248857
"10873","1975$/m3","FULL_FDBK","USA","Forest",2065,58.3691,62.3706,-6.41568303014561
"10874","1975$/m3","FULL_FDBK","USA","Forest",2070,57.7437,63.5498,-9.13629940613503
"10875","1975$/m3","FULL_FDBK","USA","Forest",2075,57.8686,64.7845,-10.6752386759178
"10876","1975$/m3","FULL_FDBK","USA","Forest",2080,61.8709,66.1599,-6.48277884337793
"10877","1975$/m3","FULL_FDBK","USA","Forest",2085,59.5666,67.6646,-11.9678532053688
"10878","1975$/m3","FULL_FDBK","USA","Forest",2090,62.2219,68.9791,-9.79601067569743
"10879","1975$/m3","FULL_FDBK","USA","Forest",2095,64.3102,69.917,-8.01922279273997
"10880","1975$/m3","FULL_FDBK","USA","Forest",2100,63.4389,70.7057,-10.2775306658445
"10881","none","FULL_FDBK","Africa_Eastern","UnmanagedLand",2020,-1,-1,0
"10882","none","FULL_FDBK","Africa_Eastern","UnmanagedLand",2025,-1,-1,0
"10883","none","FULL_FDBK","Africa_Eastern","UnmanagedLand",2030,-1,-1,0
"10884","none","FULL_FDBK","Africa_Eastern","UnmanagedLand",2035,-1,-1,0
"10885","none","FULL_FDBK","Africa_Eastern","UnmanagedLand",2040,-1,-1,0
